100.0 121.55119384964803 0.011944131015553191 0.011944131015553191
99.99 121.54012932315524 0.011946332644871731 0.011946332644871731
99.98 121.52906467885872 0.011948534879844095 0.011948534879844095
99.97 121.51799991673238 0.011950737720691135 0.011950737720691135
99.96 121.50693503675015 0.011952941167633803 0.011952941167633803
99.95 121.49587003888591 0.01195514522089315 0.01195514522089315
99.94 121.48480492311359 0.011957349880690327 0.011957349880690327
99.93 121.47373968940704 0.011959555147246585 0.011959555147246585
99.92 121.46267433774017 0.011961761020783276 0.011961761020783276
99.91 121.45160886808685 0.011963967501521854 0.011963967501521854
99.9 121.44054328042094 0.011966174589683867 0.011966174589683867
99.89 121.42947757471629 0.01196838228549097 0.01196838228549097
99.88 121.41841175094676 0.011970590589164914 0.011970590589164914
99.87 121.40734580908617 0.011972799500927552 0.011972799500927552
99.86 121.39627974910834 0.011975009021000842 0.011975009021000842
99.85 121.38521357098713 0.011977219149606838 0.011977219149606838
99.84 121.37414727469633 0.011979429886967692 0.011979429886967692
99.83 121.36308086020972 0.011981641233305659 0.011981641233305659
99.82 121.35201432750112 0.011983853188843098 0.011983853188843098
99.81 121.34094767654432 0.011986065753802465 0.011986065753802465
99.8 121.32988090731307 0.01198827892840632 0.01198827892840632
99.79 121.31881401978116 0.01199049271287732 0.01199049271287732
99.78 121.30774701392234 0.011992707107438225 0.011992707107438225
99.77 121.29667988971036 0.011994922112311896 0.011994922112311896
99.76 121.28561264711897 0.011997137727721301 0.011997137727721301
99.75 121.27454528612188 0.011999353953889494 0.011999353953889494
99.74 121.26347780669285 0.012001570791039641 0.012001570791039641
99.73 121.25241020880556 0.012003788239395014 0.012003788239395014
99.72 121.24134249243373 0.012006006299178973 0.012006006299178973
99.71 121.23027465755106 0.012008224970614993 0.012008224970614993
99.7 121.21920670413125 0.012010444253926635 0.012010444253926635
99.69 121.20813863214796 0.01201266414933758 0.01201266414933758
99.68 121.19707044157488 0.01201488465707159 0.01201488465707159
99.67 121.18600213238565 0.012017105777352542 0.012017105777352542
99.66 121.17493370455392 0.01201932751040442 0.01201932751040442
99.65 121.16386515805338 0.012021549856451291 0.012021549856451291
99.64 121.15279649285763 0.01202377281571734 0.01202377281571734
99.63 121.1417277089403 0.012025996388426847 0.012025996388426847
99.62 121.13065880627501 0.012028220574804193 0.012028220574804193
99.61 121.11958978483538 0.012030445375073863 0.012030445375073863
99.6 121.108520644595 0.012032670789460444 0.012032670789460444
99.59 121.09745138552748 0.012034896818188624 0.012034896818188624
99.58 121.08638200760637 0.012037123461483194 0.012037123461483194
99.57 121.07531251080528 0.01203935071956905 0.01203935071956905
99.56 121.06424289509775 0.01204157859267118 0.01204157859267118
99.55 121.05317316045735 0.012043807081014685 0.012043807081014685
99.54 121.04210330685763 0.012046036184824764 0.012046036184824764
99.53 121.03103333427211 0.012048265904326718 0.012048265904326718
99.52 121.01996324267435 0.012050496239745955 0.012050496239745955
99.51 121.00889303203786 0.012052727191307976 0.012052727191307976
99.5 120.99782270233614 0.012054958759238388 0.012054958759238388
99.49 120.98675225354272 0.012057190943762909 0.012057190943762909
99.48 120.97568168563106 0.012059423745107352 0.012059423745107352
99.47 120.96461099857468 0.012061657163497632 0.012061657163497632
99.46 120.95354019234705 0.012063891199159767 0.012063891199159767
99.45 120.94246926692163 0.01206612585231988 0.01206612585231988
99.44 120.93139822227188 0.0120683611232042 0.0120683611232042
99.43 120.92032705837124 0.012070597012039051 0.012070597012039051
99.42 120.90925577519319 0.012072833519050863 0.012072833519050863
99.41 120.89818437271113 0.012075070644466175 0.012075070644466175
99.4 120.88711285089849 0.012077308388511619 0.012077308388511619
99.39 120.87604120972868 0.012079546751413936 0.012079546751413936
99.38 120.86496944917513 0.01208178573339997 0.01208178573339997
99.37 120.85389756921121 0.012084025334696668 0.012084025334696668
99.36 120.84282556981033 0.012086265555531078 0.012086265555531078
