0.0089135	0.42634214324367	5.44	0.142717284810278	0.0387760108176049	-9.59495088358026E-05	0.884611727813053
0.017827	0.435408595075472	7.32	0.350626744325085	0.0707977427070202	-0.000213451876293883	0.790848531679896
0.0267405	0.444472941344131	8.57	0.567276016552483	0.0978360823004889	-0.00029450647403882	0.712890100613958
0.035654	0.453535266638516	9.48	0.773988033909005	0.120673347960842	-0.000438794842015026	0.647977354254017
0.0445675	0.462595650032635	10.18	0.965992275374609	0.140252731602554	-0.000500835159534035	0.59303413754488
0.053481	0.471654165576152	10.75	1.14610595994297	0.157580240722717	-0.000563048479536211	0.545123506635255
0.0623945	0.480710882730201	11.2	1.30588903341804	0.172335085913448	-0.000715930741299112	0.50471959109444
0.071308	0.489765866755771	11.59	1.45747827464263	0.185867777856523	-0.000731426317589909	0.468238505580487
0.0802215	0.498819179060831	11.9	1.58880660240609	0.197337457025529	-0.00103843795720708	0.437521110888591
0.089135	0.50787087751142	12.18	1.71530950042596	0.208152033311645	-0.000952565906663585	0.409013163205165
0.0980485	0.516921016711176	12.41	1.82653455987863	0.217541222767656	-0.00117104364010839	0.384437281328603
0.106962	0.525969648253129	12.61	1.92899920127826	0.226100964072903	-0.00118099141060281	0.362243105721295
0.1158755	0.535016820947046	12.78	2.02086524887776	0.233717888911436	-0.00163167973678666	0.342667955384618
0.124789	0.544062581025177	12.93	2.10649298508652	0.240794711944689	-0.00130177345401446	0.324581466849752
0.1337025	0.553106972328843	13.06	2.18416117796443	0.247187758581593	-0.00141892179997287	0.308398402451005
0.142616	0.562150036478021	13.18	2.25787013182834	0.253203089906845	-0.00202070379976716	0.293441937119316
0.1515295	0.571191813025764	13.28	2.3236186324725	0.258614117055201	-0.00190632851094216	0.27992279858091
0.160443	0.580232339599096	13.37	2.38473109342923	0.263629168549319	-0.00228795388245577	0.26755044545628
0.1693565	0.589271652027785	13.45	2.44154837880123	0.268304837318396	-0.00242426974328736	0.256083966348491
0.17827	0.598309784462267	13.52	2.49387345728556	0.272635982997242	-0.00229680798027863	0.245496817917307
0.1871835	0.6073467694818	13.58	2.54101267713449	0.276562004770263	-0.0027008776095446	0.235935918948857
0.196097	0.616382638193821	13.64	2.58859882169796	0.280501915756994	-0.00228812046009449	0.226520740746316
0.2050105	0.625417420325376	13.69	2.63064969221521	0.284017450289082	-0.0027020064566379	0.218126302536199
0.213924	0.634451144307368	13.73	2.66773826335995	0.287182606950537	-0.00283908554220652	0.210488844277684
0.2228375	0.643483837352319	13.77	2.70443947715878	0.290287796929634	-0.00327422674731556	0.203158297195891
0.231751	0.65251552552622	13.8	2.7362114648664	0.293059648768295	-0.00311852557027226	0.196488513430297
0.2406645	0.661546233815037	13.83	2.76785510778452	0.295805758775999	-0.00264540221878462	0.190000406075993
0.249578	0.670575986186333	13.86	2.79861103910063	0.298445314841608	-0.00340506567554259	0.183911511803129
0.2584915	0.67960480564644	13.88	2.82432356319188	0.300753324101672	-0.00354921508108947	0.178424062911147
0.267405	0.688632714293576	13.9	2.84973577878173	0.303022758714468	-0.00369543769926988	0.173121377419539
0.2763185	0.697659733367238	13.92	2.87513552327908	0.30528434777217	-0.00317994199353851	0.167918304901397
0.285232	0.706685883294208	13.94	2.89940495908715	0.307419602382839	-0.0046697786874991	0.163119311186591
0.2941455	0.715711183731421	13.95	2.91909280480336	0.309285206557674	-0.00414342423216322	0.158708043586197
0.303059	0.724735653605982	13.96	2.93794094904761	0.311059233200426	-0.00499484556938319	0.15458670699932
0.3119725	0.733759311152544	13.97	2.9572851704764	0.31288320545154	-0.00373560538290131	0.150395369315339
0.320886	0.742782173948257	13.98	2.97556219474101	0.314591738727433	-0.00460265760868284	0.146543164089922
0.3297995	0.751804258945489	13.99	2.99357155018086	0.316269550400318	-0.00549564660560891	0.142814444582201
0.338713	0.760825582502472	14	3.01204711360007	0.317994184690547	-0.00416879965475848	0.13902150295949
0.3476265	0.769846160412054	14	3.02435532662114	0.319293613290771	-0.00507431273933111	0.135942154801805
0.35654	0.778866007928681	14	3.03687239268639	0.320615091364657	-0.00445995717378492	0.13284582522341
0.3654535	0.78788513979374	14.01	3.05406354914729	0.322199889580498	-0.00461078268841932	0.129507990246629
0.374367	0.796903570259402	14.01	3.06583278413168	0.323441529170309	-0.00476014573399554	0.126666901293953
0.3832805	0.805921313111045	14.01	3.07692020741836	0.324611238477667	-0.00652929081607967	0.124018850438791
0.392194	0.814938381688386	14.01	3.08799972044496	0.325780113262467	-0.00752704210140594	0.121400256364568
0.4011075	0.823954788905387	14.01	3.09948207349979	0.326991487167055	-0.00605024887225099	0.118715499775351
0.410021	0.832970547269039	14	3.10514040131074	0.327822425421595	-0.00621424329611273	0.116579687192375
0.4189345	0.841985668897093	14	3.11574764100319	0.328942275281375	-0.00638271716411944	0.114145984674226
0.427848	0.85100016553481	14	3.12613918586646	0.33003935335215	-0.00655253131084426	0.11178604204556
0.4367615	0.860014048570795	13.99	3.13115805395626	0.330805505516395	-0.00672041741079439	0.109850686059868
0.445675	0.869027329051973	13.99	3.14132452941344	0.331879589288272	-0.00599885804503607	0.107583028887551
0.4545885	0.878040017697772	13.99	3.15072919491388	0.332873188164941	-0.00797258687652733	0.105505596782958
0.463502	0.887052124913555	13.98	3.15570627333914	0.333637497208906	-0.00540174513084987	0.103628518512682
0.4724155	0.896063660803352	13.98	3.16473961627139	0.334592548682741	-0.00741429846214761	0.101667298937593
0.481329	0.905074635181936	13.97	3.1684558990414	0.335225242367889	-0.00947312308695243	0.100090782683078
