1e-15 0.0567108323895506 0.8913500000000001 2.7785487632933595e-48 0.018256344438912508
0.005000000000001 0.056710851096255385 0.8911805749654806 2.569751595109486e-10 0.016757862429977028
0.010000000000001001 0.056710904055087004 0.8911794839958667 2.0558029547156744e-09 0.01675731687837776
0.015000000000001 0.05671099222106374 0.8911777312594957 6.938332903559944e-09 0.01675697146096461
0.020000000000001003 0.05671111563582251 0.8911753014858357 1.6446409806716087e-08 0.016756697963189748
0.025000000000001004 0.05671127430664101 0.8911721900323657 3.212187092944006e-08 0.016756456416186484
0.030000000000001 0.05671146823567034 0.8911683948612916 5.5506543489062456e-08 0.016756229029148733
0.035000000000001 0.05671169742381001 0.8911639148984997 8.814224214258847e-08 0.01675600631310948
0.040000000000001 0.05671196187156696 0.8911587495116832 1.315707664743568e-07 0.01675578260401742
0.045000000000001004 0.05671226157931013 0.8911528983006549 1.873338984837321e-07 0.01675555424873987
0.050000000000001 0.05671259654736182 0.8911463609994659 2.569734000728141e-07 0.016755318752931445
0.055000000000001006 0.05671296677603533 0.8911391374256216 3.4203101053415826e-07 0.016755074337509564
0.060000000000001004 0.056713372265652075 0.8911312274515671 4.440484440385012e-07 0.01675481968961735
0.065000000000001 0.05671381301655011 0.8911226309876582 5.645673871224888e-07 0.016754553811629484
0.07000000000000099 0.05671428902908861 0.8911133479714781 7.051294961764067e-07 0.016754275927989615
0.075000000000001 0.056714800303650365 0.8911033783608568 8.672763949319038e-07 0.01675398542520551
0.080000000000001 0.05671534684064328 0.8910927221291527 1.052549671949712e-06 0.01675368180863418
0.08500000000000099 0.05671592864050121 0.8910813792619686 1.2624908781073626e-06 0.01675336467387581
0.090000000000001 0.05671654570368459 0.8910693497548094 1.4986415240869016e-06 0.016753033685446787
0.095000000000001 0.056717198030680725 0.8910566336113762 1.7625430778625952e-06 0.016752688563088584
0.10000000000000099 0.05671788562200407 0.8910432308422962 2.0557369621886267e-06 0.016752329069673486
0.105000000000001 0.05671860847819638 0.8910291414641659 2.379764552086785e-06 0.016751955004022715
0.110000000000001 0.056719366599826834 0.8910143654988147 2.736167172334136e-06 0.01675156619207868
0.11500000000000099 0.056720159987492094 0.8909989029727344 3.1264860949507066e-06 0.016751162482950433
0.120000000000001 0.05672098864181638 0.8909827539166293 3.5522625366871456e-06 0.016750743747481627
0.125000000000001 0.05672185256345151 0.8909659183650581 4.0150376565123515e-06 0.016750309869743164
0.130000000000001 0.056722751753076936 0.8909483963561462 4.516352553101149e-06 0.016749860748808427
0.135000000000001 0.05672368621139974 0.8909301879313527 5.057748262321891e-06 0.016749396296532108
0.14000000000000098 0.05672465593915469 0.890911293135279 5.640765754724058e-06 0.016748916433075897
0.145000000000001 0.05672566093710423 0.8908917120155115 6.266945933025893e-06 0.0167484210882885
0.150000000000001 0.0567267012060385 0.8908714446224908 6.937829629601974e-06 0.016747910198525163
0.155000000000001 0.056727776746775344 0.890850491009402 7.654957603970784e-06 0.01674738370711274
0.160000000000001 0.0567288875601603 0.8908288512320827 8.419870540282302e-06 0.01674684156249877
0.165000000000001 0.056730033647066636 0.8908065253489447 9.234109044805483e-06 0.01674628371978691
0.170000000000001 0.05673121500839534 0.8907835134209082 1.0099213643415843e-05 0.01674571013578633
0.175000000000001 0.056732431645075125 0.890759815511344 1.1016724779082995e-05 0.016745120773133164
0.180000000000001 0.05673368355806242 0.8907354316860252 1.1988182809358085e-05 0.01674451559707071
0.185000000000001 0.05673497074834141 0.8907103620130844 1.3015128003861293e-05 0.016743894577119972
0.190000000000001 0.05673629321692399 0.8906846065629774 1.4099100541769287e-05 0.016743257684674457
0.195000000000001 0.05673765096484982 0.8906581654084507 1.5241640509302725e-05 0.01674260489254635
0.200000000000001 0.056739043993186265 0.8906310386245135 1.644428789721364e-05 0.01674193617625638
0.205000000000001 0.05674047230302847 0.8906032262884135 1.7708582598272902e-05 0.016741251515354032
0.210000000000001 0.05674193589549931 0.8905747284796138 1.903606440475754e-05 0.01674055088830492
0.215000000000001 0.05674343477174939 0.8905455452797751 2.0428273005938208e-05 0.016739834277660067
0.220000000000001 0.05674496893295709 0.890515676772738 2.1886747985566375e-05 0.016739101667727727
0.225000000000001 0.056746538380328546 0.890485123044507 2.3413028819361795e-05 0.01673835304011866
0.230000000000001 0.05674814311509762 0.8904538841832372 2.500865487249988e-05 0.016737588383231635
0.23500000000000099 0.05674978313852595 0.8904219602792226 2.6675165397098965e-05 0.016736807679586255
0.240000000000001 0.05675145845190293 0.890389351424884 2.8414099529707473e-05 0.016736010922594
0.245000000000001 0.05675316905654571 0.8903560577147592 3.022699628879121e-05 0.01673519809736642
0.250000000000001 0.05675491495379921 0.8903220792454946 3.211539457222068e-05 0.016734369195315877
0.255000000000001 0.056756696145036103 0.8902874161158356 3.408083315475836e-05 0.016733524206359807
0.260000000000001 0.056758512631656835 0.8902520684266204 3.61248506855457e-05 0.01673266312166161
0.265000000000001 0.05676036441508962 0.8902160362807718 3.8248985685590404e-05 0.01673178593462613
0.270000000000001 0.05676225149679046 0.8901793197832919 4.045477654525352e-05 0.016730892638063766
0.275000000000001 0.056764173878243104 0.8901419190412556 4.274376152173658e-05 0.016729983224788747
0.280000000000001 0.05676613156095909 0.8901038341638051 4.5117478736568876e-05 0.016729057689085766
0.28500000000000103 0.05676812454647773 0.8900650652621452 4.757746617309444e-05 0.01672811602506371
0.29000000000000103 0.05677015283636611 0.8900256124495387 5.012526167395907e-05 0.016727158228107893
0.29500000000000104 0.05677221643221912 0.8899854758413016 5.276240293859735e-05 0.01672618429436138
0.30000000000000104 0.056774315335659416 0.8899446555547992 5.549042752071966e-05 0.01672519421987608
0.30500000000000105 0.056776449548337445 0.8899031517094427 5.83108728257993e-05 0.01672418800102257
0.31000000000000105 0.05677861907193145 0.8898609644266847 6.122527610855931e-05 0.016723165635391272
0.31500000000000106 0.05678082390814746 0.889818093830017 6.423517447045964e-05 0.016722127117346896
0.320000000000001 0.0567830640587193 0.889774540044966 6.734210485718417e-05 0.01672107244711774
0.325000000000001 0.0567853395254086 0.8897303031990912 7.054760405612699e-05 0.016720001621833323
0.330000000000001 0.05678765031000478 0.8896853834219808 7.385320869388006e-05 0.01671891463994622
0.335000000000001 0.05678999641432506 0.88963978084525 7.726045523371933e-05 0.016717811500762604
0.340000000000001 0.05679237784021448 0.8895934956025379 8.077087997309241e-05 0.01671669220075305
0.34500000000000103 0.05679479458954587 0.8895465278295048 8.438601904110462e-05 0.01671555674329578
0.35000000000000103 0.0567972466642199 0.8894988776638306 8.810740839600588e-05 0.016714405126851448
0.35500000000000104 0.05679973406616501 0.8894505452452115 9.19365838226779e-05 0.016713237350137557
0.36000000000000104 0.0568022567973375 0.8894015307153581 9.587508093012083e-05 0.016712053413121247
0.36500000000000105 0.056804814859721456 0.8893518342179934 9.992443514893974e-05 0.016710853317061562
0.37000000000000105 0.05680740825532881 0.8893014558988502 0.00010408618172883157 0.016709637060726482
0.37500000000000105 0.056810036986199304 0.8892503959056697 0.00010836185573607166 0.01670840464615178
0.380000000000001 0.05681270105440052 0.8891986543881989 0.00011275299205100057 0.016707156072515883
0.385000000000001 0.05681540046202786 0.889146231498189 0.00011726112536551066 0.016705891342585304
0.390000000000001 0.05681813521120457 0.8890931273893931 0.00012188779018053254 0.016704610457176368
0.395000000000001 0.05682090530408173 0.8890393422175645 0.00012663452080352176 0.016703313420240628
0.400000000000001 0.056823710742838256 0.8889848761404554 0.00013150285134594516 0.01670200022891656
0.405000000000001 0.05682655152968091 0.888929729317814 0.00013649431572076835 0.01670067088723725
0.41000000000000103 0.05682942766684431 0.8888739019113833 0.00014161044763994128 0.016699325397852648
0.41500000000000103 0.056832339156590916 0.8888173940848999 0.00014685278061188454 0.016697963764466788
0.42000000000000104 0.056835286001211044 0.8887602060040909 0.00015222284793897688 0.016696585983923436
