1e-15 0.1743814224523401 500 7.191023749934791e-48 -1514010.948012473 1.0
0.010000000000001 0.17438179885027405 499.61800114809364 7.187619614412536e-09 -1508353.135727837 0.9999978752857348
0.020000000000001003 0.1743827927622925 499.61096977178926 5.7492725648318044e-08 -1508314.9937271073 0.9999915023595515
0.030000000000001 0.17438444500005978 499.5994448654962 1.9403308855212075e-07 -1508254.021065416 0.9999808807879252
0.040000000000001 0.17438675737298712 499.583376990906 4.59921436994776e-07 -1508169.6010882815 0.9999660109434534
0.050000000000001 0.17438973020296905 499.56275284492824 8.98264636616226e-07 -1508061.554004312 0.9999468932472863
0.060000000000001004 0.17439336359126126 499.53756726711964 1.5521617397111339e-06 -1507929.8053405322 0.9999235282247547
0.07000000000000099 0.17439765758648676 499.50781803811907 2.464702034823754e-06 -1507774.319832755 0.9998959165133201
0.080000000000001 0.17440261222191736 499.4735043182957 3.678963096780172e-06 -1507595.0807030671 0.9998640588645461
0.090000000000001 0.17440822752653493 499.434626042896 5.238008837437687e-06 -1507392.0814038876 0.9998279561447319
0.10000000000000099 0.1744145035290049 499.3911836465099 7.1848875573593775e-06 -1507165.3217880127 0.9997876093351388
0.110000000000001 0.1744214402593126 499.34317792252 9.562629998592957e-06 -1506914.8061283769 0.9997430195320628
0.120000000000001 0.17442903774951055 499.2906099451301 1.2414247398719107e-05 -1506640.5420082016 0.9996941879468403
0.130000000000001 0.17443729603408786 499.23348102320296 1.578272954632709e-05 -1506342.539658221 0.9996411159058181
0.14000000000000098 0.1744462151501654 499.171792671469 1.971104283807108e-05 -1506020.8115482556 0.9995838048503032
0.150000000000001 0.17445579513760393 499.1055465917816 2.4242128337457993e-05 -1505675.3721095736 0.999522256336499
0.160000000000001 0.17446603603906666 499.034744660464 2.9418899835515723e-05 -1505306.2375450905 0.9994564720354295
0.17000000000000098 0.1744769379000567 498.9593889194974 3.528424191348951e-05 -1504913.425715832 0.9993864537328564
0.180000000000001 0.17448850076893974 498.8794815702136 4.188100800771313e-05 -1504496.9560364678 0.9993122033291867
0.190000000000001 0.17450072469695807 498.79502496866775 4.9252018476801e-05 -1504056.8494180026 0.9992337228393747
0.20000000000000098 0.1745136097382392 498.7060216221667 5.7440058671306365e-05 -1503593.128200268 0.9991510143928161
0.210000000000001 0.17452715594980095 498.61247418660906 6.64878770059907e-05 -1503105.81613567 0.9990640802332358
0.220000000000001 0.1745413633915542 498.5143854644059 7.64381830348484e-05 -1502594.9383394534 0.9989729227185694
0.23000000000000098 0.17455623212630425 498.4117584028245 8.733364552903093e-05 -1502060.5212704816 0.9988775443208381
0.240000000000001 0.1745717622197508 498.3045960926439 9.921689055781374e-05 -1501502.5927082254 0.998777947626018
0.250000000000001 0.1745879537404874 498.19290176704396 0.00011213049957274911 -1500921.181755871 0.9986741353339019
0.260000000000001 0.17460480676000034 498.07667880066987 0.00012611700749514765 -1500316.318798669 0.9985661102579568
0.270000000000001 0.17462232135266675 497.95593070883166 0.00014121890080703067 -1499688.0354994102 0.9984538753251736
0.280000000000001 0.17464049759575273 497.8306611468064 0.0001574786156456951 -1499036.3648201022 0.9983374335759113
0.29000000000000103 0.174659335569411 497.70087390922 0.00017493853590203284 -1498361.3409494064 0.9982167881637358
0.30000000000000104 0.1746788353566783 497.56657292949103 0.00019364099132274505 -1497662.9993601625 0.9980919423552521
0.310000000000001 0.1746989970434727 497.42776227932274 0.00021362825561659226 -1496941.3767576662 0.9979628995299297
