14.41 4.3678804930907456 -0.0001600285843258307 0.41711066049863776 0.2768384344043538 3.5252008694707215 3.5966731160694767e-10 -0.019456686175798453
14.4 4.36788295089087 0.00019347178528267598 0.4174703585257693 0.2763289727068386 3.5199003976426386 7.308467309223716e-05 -0.019506656214832805
14.39 4.3317681425186505 0.0005475005292366526 0.4178305905797536 0.27582061436784283 3.5146030838111386 0.0001463118031692441 -0.019556805877886607
14.38 4.295658160491491 0.000902058486695057 0.4181913575045755 0.27531335638216703 3.5093089292032804 0.00021968200423472768 -0.0196071357651812
14.37 4.2595529456283545 0.0012571464964259485 0.4185526601438014 0.2748071957573355 3.504017935050424 0.0002931955276443939 -0.019657646479315047
14.36 4.22345243902254 0.0016127653968060055 0.41891449934057984 0.27430212951351396 3.4987301025882536 0.0003668526250235516 -0.01970833862453932
14.35 4.187356582039812 0.001968916025819477 0.4192768759376397 0.2737981546834292 3.4934454330567966 0.000440653551735984 -0.01975921280598438
14.34 4.151265316316555 0.002325599221057312 0.41963979077728925 0.2732952683122886 3.4881639277004433 0.0005145985605381275 -0.019810269631083188
14.33 4.11517858375793 0.0026828158197163207 0.42000324470141626 0.2727934674577004 3.482885587767968 0.0005886879051196891 -0.01986150970878179
14.32 4.07909632653606 0.003040566658598162 0.42036723855148617 0.2722927491895948 3.4776104145125486 0.0006629218405197802 -0.019912933649449172
14.31 4.043018487088224 0.003398852574108212 0.4207317731685415 0.2717931105901459 3.472338409191786 0.0007373006199662446 -0.019964542065587614
14.3 4.006945008115068 0.003757674402254584 0.42109684939320025 0.27129454875369374 3.4670695730677235 0.0008118244993412462 -0.020016335570836184
14.29 3.970875832578834 0.004117032978646923 0.42146246806565574 0.2707970607866677 3.461803907406868 0.0008864937329481065 -0.020068314780921165
14.28 3.934810903701605 0.004476929138495106 0.4218286300256743 0.27030064380751007 3.4565414134802066 0.0009613085775705296 -0.0201204803127504
14.27 3.8987501649635607 0.0048373637166081625 0.422195336112595 0.2698052949466002 3.451282092563228 0.0010362692879678718 -0.02017283278542453
14.26 3.8626935601012553 0.005198337547392782 0.42256258716532796 0.26931101134617974 3.4460259459359412 0.001111376119420815 -0.02022537281967004
14.25 3.826641033105903 0.005559851464852182 0.4229303840223527 0.2688177901602778 3.4407729748828935 0.0011866293277877737 -0.020278101037829642
14.24 3.7905925282216852 0.005921906302584484 0.42329872752171754 0.2683256285546376 3.43552318069319 0.0012620291703559594 -0.02033101806367469
